timestamp,lift_id,lift_model,lift_age_hours,ARM_DIST_mm,DOOR_DIST_mm,FLOOR_DIST_mm,ROPE_MFL_mV,BEARING_TEMP_C,maintenance_done
2023-09-19 12:00:00,LIFT_002,Schindler 3300,38276,0.486,2.17,0.063,10.108,37.032,False
2023-09-20 00:00:00,LIFT_002,Schindler 3300,38288,0.527,2.044,0.191,10.077,36.713,False
2023-09-20 12:00:00,LIFT_002,Schindler 3300,38300,0.532,2.143,0.357,10.706,36.796,False
2023-09-21 00:00:00,LIFT_002,Schindler 3300,38312,0.577,2.307,1.151,10.169,36.064,False
2023-09-21 12:00:00,LIFT_002,Schindler 3300,38324,0.52,2.498,1.336,10.551,37.836,False
2023-09-22 00:00:00,LIFT_002,Schindler 3300,38336,0.527,2.274,1.325,11.242,38.966,False
2023-09-22 12:00:00,LIFT_002,Schindler 3300,38348,0.531,2.694,1.278,11.586,38.16,False
2023-09-23 00:00:00,LIFT_002,Schindler 3300,38360,0.563,2.635,1.641,11.585,40.768,False
2023-09-23 12:00:00,LIFT_002,Schindler 3300,38372,0.553,2.702,1.795,11.812,41.006,False
2023-09-24 00:00:00,LIFT_002,Schindler 3300,38384,0.558,2.626,1.526,12.293,42.42,False
2023-09-24 12:00:00,LIFT_002,Schindler 3300,38396,0.609,2.864,1.74,11.56,42.422,False
2023-09-25 00:00:00,LIFT_002,Schindler 3300,38408,0.603,2.887,2.437,12.267,43.032,False
2023-09-25 12:00:00,LIFT_002,Schindler 3300,38420,0.596,3.083,2.474,11.784,42.799,False
2023-09-26 00:00:00,LIFT_002,Schindler 3300,38432,0.611,3.16,2.749,12.545,42.981,False
2023-09-26 12:00:00,LIFT_002,Schindler 3300,38444,0.642,3.072,2.934,13.567,45.397,False
2023-09-27 00:00:00,LIFT_002,Schindler 3300,38456,0.602,3.036,3.138,12.409,46.196,False
2023-09-27 12:00:00,LIFT_002,Schindler 3300,38468,0.644,3.305,3.206,14.074,49.05,False
2023-09-28 00:00:00,LIFT_002,Schindler 3300,38480,0.645,3.399,3.564,13.262,46.034,False
2023-09-28 12:00:00,LIFT_002,Schindler 3300,38492,0.638,3.326,3.823,13.321,44.947,False
2023-09-29 00:00:00,LIFT_002,Schindler 3300,38504,0.677,3.512,4.208,13.955,46.706,False
2023-09-29 12:00:00,LIFT_002,Schindler 3300,38516,0.632,3.52,4.011,14.429,48.835,False
2023-09-30 00:00:00,LIFT_002,Schindler 3300,38528,0.707,3.535,4.526,14.506,47.485,False
2023-09-30 12:00:00,LIFT_002,Schindler 3300,38540,0.719,3.752,4.608,13.902,51.438,False
2023-10-01 00:00:00,LIFT_002,Schindler 3300,38552,0.678,3.902,4.89,14.036,52.805,False
2023-10-01 12:00:00,LIFT_002,Schindler 3300,38564,0.714,3.96,4.618,15.77,50.256,False
2023-10-02 00:00:00,LIFT_002,Schindler 3300,38576,0.739,3.871,4.996,15.294,53.168,False
2023-10-02 12:00:00,LIFT_002,Schindler 3300,38588,0.701,4.155,5.526,14.619,54.398,False
2023-10-03 00:00:00,LIFT_002,Schindler 3300,38600,0.706,4.059,5.61,14.85,53.723,False
2023-10-03 12:00:00,LIFT_002,Schindler 3300,38612,0.748,4.179,5.877,15.351,54.35,False
2023-10-04 00:00:00,LIFT_002,Schindler 3300,38624,0.775,4.353,6.065,15.079,55.302,False
2023-10-04 12:00:00,LIFT_002,Schindler 3300,38636,0.743,4.221,6.091,15.39,56.227,False
2023-10-05 00:00:00,LIFT_002,Schindler 3300,38648,0.785,4.235,6.136,15.3,55.633,False
2023-10-05 12:00:00,LIFT_002,Schindler 3300,38660,0.786,4.477,6.381,16.869,54.45,False
2023-10-06 00:00:00,LIFT_002,Schindler 3300,38672,0.81,4.522,6.68,16.143,58.957,False
2023-10-06 12:00:00,LIFT_002,Schindler 3300,38684,0.769,4.654,6.998,15.79,57.154,False
2023-10-07 00:00:00,LIFT_002,Schindler 3300,38696,0.799,4.64,6.926,16.609,59.382,False
2023-10-07 12:00:00,LIFT_002,Schindler 3300,38708,0.804,4.912,7.087,16.346,61.318,False
2023-10-08 00:00:00,LIFT_002,Schindler 3300,38720,0.806,4.749,7.135,17.698,59.71,False
2023-10-08 12:00:00,LIFT_002,Schindler 3300,38732,0.822,4.94,7.883,17.26,63.054,False
2023-10-09 00:00:00,LIFT_002,Schindler 3300,38744,0.838,5.138,8.038,17.52,60.783,False
2023-10-09 12:00:00,LIFT_002,Schindler 3300,38756,0.851,5.158,7.96,17.809,63.265,False
2023-10-10 00:00:00,LIFT_002,Schindler 3300,38768,0.894,5.268,8.644,17.6,63.39,False
2023-10-10 12:00:00,LIFT_002,Schindler 3300,38780,0.888,5.169,8.371,18.972,62.372,False
2023-10-11 00:00:00,LIFT_002,Schindler 3300,38792,0.842,5.487,8.904,18.508,63.961,False
2023-10-11 12:00:00,LIFT_002,Schindler 3300,38804,0.869,5.438,9.178,18.599,66.833,False
2023-10-12 00:00:00,LIFT_002,Schindler 3300,38816,0.868,5.484,8.984,18.126,65.172,False
2023-10-12 12:00:00,LIFT_002,Schindler 3300,38828,0.903,5.614,9.69,19.089,67.134,False
2023-10-13 00:00:00,LIFT_002,Schindler 3300,38840,0.904,5.805,9.932,19.311,65.651,False
2023-10-13 12:00:00,LIFT_002,Schindler 3300,38852,0.9,5.742,9.741,19.583,67.763,False
2023-10-14 00:00:00,LIFT_002,Schindler 3300,38864,0.92,5.726,9.927,20.35,68.982,False
2023-10-14 12:00:00,LIFT_002,Schindler 3300,38876,0.939,5.968,9.969,19.356,67.874,False
2023-10-15 00:00:00,LIFT_002,Schindler 3300,38888,0.934,5.899,10.482,19.561,68.478,False
2023-10-15 12:00:00,LIFT_002,Schindler 3300,38900,0.984,5.971,10.468,20.213,68.803,False
2023-10-16 00:00:00,LIFT_002,Schindler 3300,38912,0.978,6.156,10.946,19.836,70.698,False
2023-10-16 12:00:00,LIFT_002,Schindler 3300,38924,0.962,6.194,10.54,20.42,69.832,False
2023-10-17 00:00:00,LIFT_002,Schindler 3300,38936,0.977,6.031,10.658,20.962,71.371,False
2023-10-17 12:00:00,LIFT_002,Schindler 3300,38948,0.959,6.447,11.291,21.177,72.411,False
2023-10-18 00:00:00,LIFT_002,Schindler 3300,38960,1.04,6.335,11.771,20.899,71.581,False
2023-10-18 12:00:00,LIFT_002,Schindler 3300,38972,1.005,6.503,11.409,20.657,73.871,False
2023-10-19 00:00:00,LIFT_002,Schindler 3300,38984,1.011,6.3,12.026,21.059,73.223,False
2023-10-19 12:00:00,LIFT_002,Schindler 3300,38996,1.031,6.62,12.256,21.714,75.212,False
2023-10-20 00:00:00,LIFT_002,Schindler 3300,39008,1.017,6.747,12.127,21.257,76.483,False
2023-10-20 12:00:00,LIFT_002,Schindler 3300,39020,1.026,6.778,12.625,21.815,76.547,False
2023-10-21 00:00:00,LIFT_002,Schindler 3300,39032,1.025,6.893,12.674,22.511,76.612,False
2023-10-21 12:00:00,LIFT_002,Schindler 3300,39044,1.036,7.005,12.851,21.796,79.157,False
2023-10-22 00:00:00,LIFT_002,Schindler 3300,39056,1.02,7.08,12.744,23.38,76.965,False
2023-10-22 12:00:00,LIFT_002,Schindler 3300,39068,1.085,7.069,13.121,22.718,79.801,False
2023-10-23 00:00:00,LIFT_002,Schindler 3300,39080,1.053,7.072,13.521,21.96,79.244,False
2023-10-23 12:00:00,LIFT_002,Schindler 3300,39092,1.14,7.132,13.818,22.71,80.997,True
2023-10-24 00:00:00,LIFT_002,Schindler 3300,39104,0.532,2.051,0.015,10.168,36.698,False
2023-10-24 12:00:00,LIFT_002,Schindler 3300,39116,0.512,2.102,0.226,10.044,35.952,False
2023-10-25 00:00:00,LIFT_002,Schindler 3300,39128,0.514,2.119,0.003,9.942,37.797,False
2023-10-25 12:00:00,LIFT_002,Schindler 3300,39140,0.515,2.408,0.736,11.578,38.102,False
2023-10-26 00:00:00,LIFT_002,Schindler 3300,39152,0.578,2.475,0.747,10.894,39.0,False
2023-10-26 12:00:00,LIFT_002,Schindler 3300,39164,0.577,2.677,1.51,10.621,38.538,False
2023-10-27 00:00:00,LIFT_002,Schindler 3300,39176,0.587,2.671,1.364,10.746,39.316,False
2023-10-27 12:00:00,LIFT_002,Schindler 3300,39188,0.598,2.817,1.206,10.206,40.262,False
2023-10-28 00:00:00,LIFT_002,Schindler 3300,39200,0.658,2.848,1.285,11.894,40.548,False
2023-10-28 12:00:00,LIFT_002,Schindler 3300,39212,0.652,2.914,1.682,11.754,41.321,False
2023-10-29 00:00:00,LIFT_002,Schindler 3300,39224,0.65,2.948,2.024,10.778,42.997,False
2023-10-29 12:00:00,LIFT_002,Schindler 3300,39236,0.666,3.235,2.208,11.475,44.284,False
2023-10-30 00:00:00,LIFT_002,Schindler 3300,39248,0.708,3.194,2.206,11.823,42.31,False
2023-10-30 12:00:00,LIFT_002,Schindler 3300,39260,0.66,3.35,2.403,9.489,42.827,False
2023-10-31 00:00:00,LIFT_002,Schindler 3300,39272,0.671,3.65,2.799,11.778,44.729,False
2023-10-31 12:00:00,LIFT_002,Schindler 3300,39284,0.732,3.545,3.05,11.802,46.234,False
2023-11-01 00:00:00,LIFT_002,Schindler 3300,39296,0.754,3.808,3.049,11.992,45.941,False
2023-11-01 12:00:00,LIFT_002,Schindler 3300,39308,0.76,3.885,3.076,12.295,46.972,False
2023-11-02 00:00:00,LIFT_002,Schindler 3300,39320,0.79,3.793,3.367,11.744,46.862,False
2023-11-02 12:00:00,LIFT_002,Schindler 3300,39332,0.791,3.94,3.573,12.239,47.017,False
2023-11-03 00:00:00,LIFT_002,Schindler 3300,39344,0.798,4.117,4.172,12.942,48.822,False
2023-11-03 12:00:00,LIFT_002,Schindler 3300,39356,0.801,4.353,4.073,12.585,48.428,False
2023-11-04 00:00:00,LIFT_002,Schindler 3300,39368,0.82,4.42,4.164,12.732,50.861,False
2023-11-04 12:00:00,LIFT_002,Schindler 3300,39380,0.866,4.623,4.411,12.063,52.005,False
2023-11-05 00:00:00,LIFT_002,Schindler 3300,39392,0.87,4.606,4.485,12.842,51.068,False
2023-11-05 12:00:00,LIFT_002,Schindler 3300,39404,0.834,4.63,4.485,11.942,51.081,False
2023-11-06 00:00:00,LIFT_002,Schindler 3300,39416,0.906,4.9,4.658,12.699,54.111,False
2023-11-06 12:00:00,LIFT_002,Schindler 3300,39428,0.922,4.968,5.274,12.777,53.797,False
2023-11-07 00:00:00,LIFT_002,Schindler 3300,39440,0.884,5.034,5.232,12.435,54.85,False
2023-11-07 12:00:00,LIFT_002,Schindler 3300,39452,0.943,5.281,5.879,13.603,54.881,False
2023-11-08 00:00:00,LIFT_002,Schindler 3300,39464,0.911,5.329,5.711,12.833,55.392,False
2023-11-08 12:00:00,LIFT_002,Schindler 3300,39476,0.958,5.452,5.957,13.36,56.522,False
2023-11-09 00:00:00,LIFT_002,Schindler 3300,39488,0.984,5.491,5.888,14.102,56.83,False
2023-11-09 12:00:00,LIFT_002,Schindler 3300,39500,0.963,5.756,5.942,13.815,58.018,False
2023-11-10 00:00:00,LIFT_002,Schindler 3300,39512,1.011,5.745,5.757,13.628,58.68,False
2023-11-10 12:00:00,LIFT_002,Schindler 3300,39524,1.014,5.889,6.737,14.35,58.342,False
2023-11-11 00:00:00,LIFT_002,Schindler 3300,39536,1.02,6.111,6.683,14.166,60.269,False
2023-11-11 12:00:00,LIFT_002,Schindler 3300,39548,1.071,5.967,6.807,13.529,60.15,False
2023-11-12 00:00:00,LIFT_002,Schindler 3300,39560,1.072,6.131,7.444,14.506,61.032,False
2023-11-12 12:00:00,LIFT_002,Schindler 3300,39572,1.068,6.141,7.261,14.744,61.704,False
2023-11-13 00:00:00,LIFT_002,Schindler 3300,39584,1.095,6.319,7.217,14.629,62.731,False
2023-11-13 12:00:00,LIFT_002,Schindler 3300,39596,1.101,6.516,7.808,15.185,64.055,False
2023-11-14 00:00:00,LIFT_002,Schindler 3300,39608,1.14,6.655,7.91,15.888,64.669,False
2023-11-14 12:00:00,LIFT_002,Schindler 3300,39620,1.117,6.529,7.977,15.345,65.532,False
2023-11-15 00:00:00,LIFT_002,Schindler 3300,39632,1.124,6.898,8.439,15.455,65.677,False
2023-11-15 12:00:00,LIFT_002,Schindler 3300,39644,1.161,6.889,8.556,15.559,65.622,False
2023-11-16 00:00:00,LIFT_002,Schindler 3300,39656,1.229,6.893,8.539,14.999,67.021,False
2023-11-16 12:00:00,LIFT_002,Schindler 3300,39668,1.154,7.281,8.973,15.635,67.014,False
2023-11-17 00:00:00,LIFT_002,Schindler 3300,39680,1.222,7.296,9.149,15.557,67.831,False
2023-11-17 12:00:00,LIFT_002,Schindler 3300,39692,1.244,7.437,9.111,15.919,68.885,False
2023-11-18 00:00:00,LIFT_002,Schindler 3300,39704,1.247,7.61,9.262,15.53,69.661,False
2023-11-18 12:00:00,LIFT_002,Schindler 3300,39716,1.242,7.501,9.717,15.826,68.207,False
2023-11-19 00:00:00,LIFT_002,Schindler 3300,39728,1.284,7.658,9.821,16.628,70.953,False
2023-11-19 12:00:00,LIFT_002,Schindler 3300,39740,1.241,7.615,9.758,16.175,72.651,False
2023-11-20 00:00:00,LIFT_002,Schindler 3300,39752,1.302,8.183,9.78,16.381,71.693,True
2023-11-20 12:00:00,LIFT_002,Schindler 3300,39764,0.505,1.915,0.03,9.57,35.027,False
2023-11-21 00:00:00,LIFT_002,Schindler 3300,39776,0.527,2.093,0.155,10.226,35.987,False
2023-11-21 12:00:00,LIFT_002,Schindler 3300,39788,0.501,2.223,0.729,10.535,35.638,False
2023-11-22 00:00:00,LIFT_002,Schindler 3300,39800,0.548,2.341,0.849,9.361,34.317,False
2023-11-22 12:00:00,LIFT_002,Schindler 3300,39812,0.567,2.243,1.012,10.321,35.165,False
2023-11-23 00:00:00,LIFT_002,Schindler 3300,39824,0.566,2.513,1.586,10.309,37.892,False
2023-11-23 12:00:00,LIFT_002,Schindler 3300,39836,0.578,2.525,1.557,11.028,36.778,False
2023-11-24 00:00:00,LIFT_002,Schindler 3300,39848,0.588,2.63,1.465,11.249,36.808,False
2023-11-24 12:00:00,LIFT_002,Schindler 3300,39860,0.592,2.816,1.916,10.279,38.609,False
2023-11-25 00:00:00,LIFT_002,Schindler 3300,39872,0.608,2.866,2.182,11.236,38.38,False
2023-11-25 12:00:00,LIFT_002,Schindler 3300,39884,0.628,3.057,2.599,11.684,37.742,False
2023-11-26 00:00:00,LIFT_002,Schindler 3300,39896,0.607,3.25,2.514,11.13,36.457,False
2023-11-26 12:00:00,LIFT_002,Schindler 3300,39908,0.648,3.197,2.491,11.717,37.985,False
2023-11-27 00:00:00,LIFT_002,Schindler 3300,39920,0.707,3.223,2.94,11.177,40.052,False
2023-11-27 12:00:00,LIFT_002,Schindler 3300,39932,0.657,3.306,3.401,11.048,39.689,False
2023-11-28 00:00:00,LIFT_002,Schindler 3300,39944,0.712,3.534,3.62,12.298,41.064,False
2023-11-28 12:00:00,LIFT_002,Schindler 3300,39956,0.712,3.62,3.906,11.544,40.421,False
2023-11-29 00:00:00,LIFT_002,Schindler 3300,39968,0.68,3.638,3.342,12.312,39.291,False
2023-11-29 12:00:00,LIFT_002,Schindler 3300,39980,0.734,3.812,4.416,11.694,41.264,False
2023-11-30 00:00:00,LIFT_002,Schindler 3300,39992,0.766,3.948,4.582,12.444,39.991,False
2023-11-30 12:00:00,LIFT_002,Schindler 3300,40004,0.75,3.819,4.573,11.598,40.102,False
2023-12-01 00:00:00,LIFT_002,Schindler 3300,40016,0.76,4.119,4.9,12.693,39.21,False
2023-12-01 12:00:00,LIFT_002,Schindler 3300,40028,0.751,4.099,4.991,13.032,40.526,False
2023-12-02 00:00:00,LIFT_002,Schindler 3300,40040,0.758,4.057,5.296,12.312,41.756,False
2023-12-02 12:00:00,LIFT_002,Schindler 3300,40052,0.763,4.374,5.559,13.817,42.464,False
2023-12-03 00:00:00,LIFT_002,Schindler 3300,40064,0.757,4.336,5.832,12.64,39.289,False
2023-12-03 12:00:00,LIFT_002,Schindler 3300,40076,0.833,4.633,6.158,12.925,42.975,False
2023-12-04 00:00:00,LIFT_002,Schindler 3300,40088,0.803,4.68,6.103,14.111,41.268,False
2023-12-04 12:00:00,LIFT_002,Schindler 3300,40100,0.854,4.762,6.422,13.561,43.862,False
2023-12-05 00:00:00,LIFT_002,Schindler 3300,40112,0.868,4.888,6.574,13.629,45.235,False
2023-12-05 12:00:00,LIFT_002,Schindler 3300,40124,0.88,5.046,7.144,14.075,44.868,False
2023-12-06 00:00:00,LIFT_002,Schindler 3300,40136,0.855,4.918,7.232,13.441,42.944,False
2023-12-06 12:00:00,LIFT_002,Schindler 3300,40148,0.862,5.4,7.478,14.155,43.067,False
2023-12-07 00:00:00,LIFT_002,Schindler 3300,40160,0.851,5.168,7.971,14.265,45.178,False
2023-12-07 12:00:00,LIFT_002,Schindler 3300,40172,0.915,5.29,8.194,13.906,46.276,False
2023-12-08 00:00:00,LIFT_002,Schindler 3300,40184,0.921,5.268,8.0,13.454,46.324,False
2023-12-08 12:00:00,LIFT_002,Schindler 3300,40196,0.923,5.323,8.457,14.202,43.967,False
2023-12-09 00:00:00,LIFT_002,Schindler 3300,40208,0.969,5.655,8.556,14.395,44.228,False
2023-12-09 12:00:00,LIFT_002,Schindler 3300,40220,0.921,5.871,8.753,14.73,43.987,False
2023-12-10 00:00:00,LIFT_002,Schindler 3300,40232,0.932,5.902,9.156,15.72,47.665,False
2023-12-10 12:00:00,LIFT_002,Schindler 3300,40244,0.966,5.987,9.25,15.995,47.761,False
2023-12-11 00:00:00,LIFT_002,Schindler 3300,40256,0.986,6.058,9.835,15.382,48.461,False
2023-12-11 12:00:00,LIFT_002,Schindler 3300,40268,0.95,6.183,9.676,16.094,48.739,False
2023-12-12 00:00:00,LIFT_002,Schindler 3300,40280,1.006,6.389,10.369,15.377,49.955,False
2023-12-12 12:00:00,LIFT_002,Schindler 3300,40292,1.017,6.312,10.418,15.287,47.858,False
2023-12-13 00:00:00,LIFT_002,Schindler 3300,40304,1.057,6.434,10.139,15.772,47.367,False
2023-12-13 12:00:00,LIFT_002,Schindler 3300,40316,1.058,6.6,11.005,16.166,49.444,False
2023-12-14 00:00:00,LIFT_002,Schindler 3300,40328,1.039,6.71,11.337,15.493,50.444,False
2023-12-14 12:00:00,LIFT_002,Schindler 3300,40340,1.054,6.642,11.235,16.319,49.846,False
2023-12-15 00:00:00,LIFT_002,Schindler 3300,40352,1.057,6.87,11.272,15.341,48.296,False
2023-12-15 12:00:00,LIFT_002,Schindler 3300,40364,1.073,6.977,11.872,15.473,49.867,False
2023-12-16 00:00:00,LIFT_002,Schindler 3300,40376,1.076,7.086,11.75,15.808,50.605,False
2023-12-16 12:00:00,LIFT_002,Schindler 3300,40388,1.1,7.09,11.664,16.931,50.916,False
2023-12-17 00:00:00,LIFT_002,Schindler 3300,40400,1.123,7.067,12.582,16.249,49.932,False
2023-12-17 12:00:00,LIFT_002,Schindler 3300,40412,1.181,7.248,12.722,16.987,51.066,False
2023-12-18 00:00:00,LIFT_002,Schindler 3300,40424,1.153,7.455,12.86,16.804,52.478,False
2023-12-18 12:00:00,LIFT_002,Schindler 3300,40436,1.132,7.618,13.203,17.304,52.374,False
2023-12-19 00:00:00,LIFT_002,Schindler 3300,40448,1.169,7.427,13.257,16.583,50.815,False
2023-12-19 12:00:00,LIFT_002,Schindler 3300,40460,1.157,7.665,13.385,16.014,52.537,False
2023-12-20 00:00:00,LIFT_002,Schindler 3300,40472,1.238,7.872,13.697,17.3,51.707,False
2023-12-20 12:00:00,LIFT_002,Schindler 3300,40484,1.208,7.906,13.802,18.293,50.931,False
2023-12-21 00:00:00,LIFT_002,Schindler 3300,40496,1.232,7.998,14.583,17.746,52.348,False
2023-12-21 12:00:00,LIFT_002,Schindler 3300,40508,1.224,8.111,14.207,17.316,51.213,True
2023-12-22 00:00:00,LIFT_002,Schindler 3300,40520,0.513,2.004,0.128,9.92,33.96,False
2023-12-22 12:00:00,LIFT_002,Schindler 3300,40532,0.511,2.107,0.108,10.025,34.676,False
2023-12-23 00:00:00,LIFT_002,Schindler 3300,40544,0.509,2.284,0.567,9.813,35.563,False
2023-12-23 12:00:00,LIFT_002,Schindler 3300,40556,0.512,1.987,0.249,10.151,36.164,False
2023-12-24 00:00:00,LIFT_002,Schindler 3300,40568,0.577,2.263,0.688,9.683,37.03,False
2023-12-24 12:00:00,LIFT_002,Schindler 3300,40580,0.601,2.201,0.422,10.871,37.22,False
2023-12-25 00:00:00,LIFT_002,Schindler 3300,40592,0.55,2.5,0.853,11.554,37.936,False
2023-12-25 12:00:00,LIFT_002,Schindler 3300,40604,0.619,2.36,0.965,10.421,39.995,False
2023-12-26 00:00:00,LIFT_002,Schindler 3300,40616,0.623,2.444,1.121,10.363,40.388,False
2023-12-26 12:00:00,LIFT_002,Schindler 3300,40628,0.669,2.514,1.438,11.85,37.888,False
2023-12-27 00:00:00,LIFT_002,Schindler 3300,40640,0.644,2.657,1.505,10.763,40.98,False
2023-12-27 12:00:00,LIFT_002,Schindler 3300,40652,0.702,2.76,1.767,10.26,37.337,False
2023-12-28 00:00:00,LIFT_002,Schindler 3300,40664,0.717,2.362,1.963,11.4,40.099,False
2023-12-28 12:00:00,LIFT_002,Schindler 3300,40676,0.733,2.726,2.19,11.306,40.524,False
2023-12-29 00:00:00,LIFT_002,Schindler 3300,40688,0.701,2.801,2.167,10.342,41.305,False
2023-12-29 12:00:00,LIFT_002,Schindler 3300,40700,0.768,2.657,2.115,11.071,40.546,False
2023-12-30 00:00:00,LIFT_002,Schindler 3300,40712,0.784,2.818,2.724,11.953,42.059,False
2023-12-30 12:00:00,LIFT_002,Schindler 3300,40724,0.791,2.996,2.898,11.033,42.485,False
2023-12-31 00:00:00,LIFT_002,Schindler 3300,40736,0.817,2.895,2.827,10.517,42.684,False
2023-12-31 12:00:00,LIFT_002,Schindler 3300,40748,0.87,2.846,2.951,10.615,44.258,False
2024-01-01 00:00:00,LIFT_002,Schindler 3300,40760,0.869,2.848,2.76,11.549,42.188,False
2024-01-01 12:00:00,LIFT_002,Schindler 3300,40772,0.886,2.961,3.46,11.394,43.417,False
2024-01-02 00:00:00,LIFT_002,Schindler 3300,40784,0.87,3.131,3.341,11.783,43.548,False
2024-01-02 12:00:00,LIFT_002,Schindler 3300,40796,0.912,3.083,3.639,10.934,44.628,False
2024-01-03 00:00:00,LIFT_002,Schindler 3300,40808,0.871,3.09,3.678,11.304,46.526,False
2024-01-03 12:00:00,LIFT_002,Schindler 3300,40820,0.926,3.362,3.782,10.841,43.775,False
2024-01-04 00:00:00,LIFT_002,Schindler 3300,40832,0.97,3.278,4.222,11.517,46.076,False
2024-01-04 12:00:00,LIFT_002,Schindler 3300,40844,0.981,3.533,4.176,12.534,47.364,False
2024-01-05 00:00:00,LIFT_002,Schindler 3300,40856,1.0,3.422,3.789,11.432,46.268,False
2024-01-05 12:00:00,LIFT_002,Schindler 3300,40868,1.053,3.381,4.581,11.596,46.058,False
2024-01-06 00:00:00,LIFT_002,Schindler 3300,40880,1.017,3.546,4.319,11.83,46.89,False
2024-01-06 12:00:00,LIFT_002,Schindler 3300,40892,1.072,3.552,4.599,11.522,48.671,False
2024-01-07 00:00:00,LIFT_002,Schindler 3300,40904,1.057,3.576,5.057,12.22,49.083,False
2024-01-07 12:00:00,LIFT_002,Schindler 3300,40916,1.08,3.612,5.003,12.576,52.032,False
2024-01-08 00:00:00,LIFT_002,Schindler 3300,40928,1.092,3.664,5.581,12.403,49.675,False
2024-01-08 12:00:00,LIFT_002,Schindler 3300,40940,1.097,3.89,5.672,12.064,49.2,False
2024-01-09 00:00:00,LIFT_002,Schindler 3300,40952,1.135,3.576,5.842,12.502,50.579,False
2024-01-09 12:00:00,LIFT_002,Schindler 3300,40964,1.132,3.851,6.009,11.694,51.71,False
2024-01-10 00:00:00,LIFT_002,Schindler 3300,40976,1.18,3.827,5.899,12.032,50.231,False
2024-01-10 12:00:00,LIFT_002,Schindler 3300,40988,1.192,3.959,6.402,12.326,52.02,False
2024-01-11 00:00:00,LIFT_002,Schindler 3300,41000,1.199,3.865,6.241,12.947,52.689,False
2024-01-11 12:00:00,LIFT_002,Schindler 3300,41012,1.23,3.819,6.547,11.624,51.223,False
2024-01-12 00:00:00,LIFT_002,Schindler 3300,41024,1.217,3.973,6.809,12.458,51.964,False
2024-01-12 12:00:00,LIFT_002,Schindler 3300,41036,1.245,4.148,6.941,12.467,52.187,False
2024-01-13 00:00:00,LIFT_002,Schindler 3300,41048,1.266,4.385,6.717,12.644,55.881,False
2024-01-13 12:00:00,LIFT_002,Schindler 3300,41060,1.287,4.38,6.98,11.524,53.607,False
2024-01-14 00:00:00,LIFT_002,Schindler 3300,41072,1.295,4.078,7.192,13.063,54.019,False
2024-01-14 12:00:00,LIFT_002,Schindler 3300,41084,1.32,4.431,7.284,12.933,53.332,False
2024-01-15 00:00:00,LIFT_002,Schindler 3300,41096,1.326,4.321,7.834,12.223,54.541,False
2024-01-15 12:00:00,LIFT_002,Schindler 3300,41108,1.368,4.435,7.543,12.474,56.979,False
2024-01-16 00:00:00,LIFT_002,Schindler 3300,41120,1.357,4.474,7.805,13.492,56.899,False
2024-01-16 12:00:00,LIFT_002,Schindler 3300,41132,1.416,4.435,8.231,13.246,57.264,False
2024-01-17 00:00:00,LIFT_002,Schindler 3300,41144,1.41,4.554,7.854,13.782,56.567,False
2024-01-17 12:00:00,LIFT_002,Schindler 3300,41156,1.426,4.455,8.517,13.223,57.302,False
2024-01-18 00:00:00,LIFT_002,Schindler 3300,41168,1.404,4.564,8.633,13.14,57.978,False
2024-01-18 12:00:00,LIFT_002,Schindler 3300,41180,1.46,4.526,8.892,12.35,58.246,False
2024-01-19 00:00:00,LIFT_002,Schindler 3300,41192,1.465,4.832,8.974,12.947,59.568,False
2024-01-19 12:00:00,LIFT_002,Schindler 3300,41204,1.474,4.774,8.804,13.694,59.678,False
2024-01-20 00:00:00,LIFT_002,Schindler 3300,41216,1.534,4.775,9.322,12.679,58.756,True
2024-01-20 12:00:00,LIFT_002,Schindler 3300,41228,0.496,1.933,0.112,9.992,34.729,False
2024-01-21 00:00:00,LIFT_002,Schindler 3300,41240,0.484,2.016,0.065,9.783,36.364,False
2024-01-21 12:00:00,LIFT_002,Schindler 3300,41252,0.546,2.104,0.217,9.114,35.934,False
2024-01-22 00:00:00,LIFT_002,Schindler 3300,41264,0.561,2.126,0.109,11.431,38.851,False
2024-01-22 12:00:00,LIFT_002,Schindler 3300,41276,0.564,2.338,0.104,9.996,37.24,False
2024-01-23 00:00:00,LIFT_002,Schindler 3300,41288,0.564,2.232,0.083,10.68,38.931,False
2024-01-23 12:00:00,LIFT_002,Schindler 3300,41300,0.615,2.258,0.338,9.244,38.771,False
2024-01-24 00:00:00,LIFT_002,Schindler 3300,41312,0.614,2.332,1.026,10.553,39.889,False
2024-01-24 12:00:00,LIFT_002,Schindler 3300,41324,0.583,2.478,0.287,11.126,41.144,False
2024-01-25 00:00:00,LIFT_002,Schindler 3300,41336,0.651,2.403,0.8,11.158,41.539,False
2024-01-25 12:00:00,LIFT_002,Schindler 3300,41348,0.62,2.322,0.923,10.897,41.208,False
2024-01-26 00:00:00,LIFT_002,Schindler 3300,41360,0.667,2.613,0.675,10.105,41.323,False
2024-01-26 12:00:00,LIFT_002,Schindler 3300,41372,0.713,2.746,1.062,11.077,42.882,False
2024-01-27 00:00:00,LIFT_002,Schindler 3300,41384,0.702,2.681,1.225,11.091,45.747,False
2024-01-27 12:00:00,LIFT_002,Schindler 3300,41396,0.708,2.91,1.078,11.892,44.172,False
2024-01-28 00:00:00,LIFT_002,Schindler 3300,41408,0.709,3.005,1.071,11.562,45.6,False
